       -1.7553768921        0.0000000000
       -1.6940609321        0.0000000000
       -1.6327449722        0.0000000000
       -1.5714290122        0.0000000000
       -1.5101130523        0.0000000000
       -1.4487970923        0.0000000000
       -1.3874811323        0.0000000000
       -1.3261651724        0.0000000000
       -1.2648492124        0.0000000000
       -1.2035332525        0.0000000000
       -1.1422172925        0.0000000000
       -1.0809013326        0.0000000000
       -1.0195853726        0.0000000000
       -0.9582694126        0.0000000000
       -0.8969534527        0.0000000000
       -0.8356374927        0.0000000000
       -0.7743215328        0.0000000000
       -0.7130055728        0.0543143543
       -0.6516896128        0.0696060088
       -0.5903736529        0.1116211346
       -0.5290576929        0.0993438161
       -0.4677417330        0.0937865322
       -0.4064257730        0.0708820440
       -0.3451098131        0.0667532597
       -0.2837938531        0.0679673105
       -0.2224778931        0.0695150154
       -0.1611619332        0.0711276712
       -0.0998459732        0.0727648434
       -0.0385300133        0.0836234154
        0.0227859467        0.0986754404
        0.0841019067        0.1066714844
        0.1454178666        0.1146646065
        0.2067338266        0.1230372690
        0.2680497865        0.1327424864
        0.3293657465        0.1457496020
        0.3906817064        0.1670351697
        0.4519976664        0.1857129845
        0.5133136264        0.2069910391
        0.5746295863        0.2277425068
        0.6359455463        0.2548171234
        0.6972615062        0.2910888384
        0.7585774662        0.3280752094
        0.8198934262        0.3621344892
        0.8812093861        0.3935090851
        0.9425253461        0.4290845076
        1.0038413060        0.4614895732
        1.0651572660        0.4990271093
        1.1264732259        0.5326429806
        1.1877891859        0.5658985599
        1.2491051459        0.6010107181
        1.3104211058        0.6400970246
        1.3717370658        0.6823947695
        1.4330530257        0.7223515726
        1.4943689857        0.7652719047
        1.5556849457        0.8099080958
        1.6170009056        0.8596544399
        1.6783168656        0.9111571375
        1.7396328255        0.9691063186
        1.8009487855        1.0274467131
        1.8622647454        1.0934695567
        1.9235807054        1.1728011489
        1.9848966654        1.2566013044
        2.0462126253        1.3489552197
        2.1075285853        1.4735682947
        2.1688445452        1.6133752081
        2.2301605052        1.8291625138
        2.2914764652        2.2093173618
        2.3527924251        2.2412678477
        2.4141083851        2.6263810638
        2.4754243450        2.2998403206
        2.5367403050        2.7963388127
        2.5980562649        3.4189761115
        2.6593722249        4.4595002610
        2.7206881849        1.9545709636
        2.7820041448        0.1848955580
        2.8433201048        0.9880573123
        2.9046360647        1.0049746577
        2.9659520247        0.7553174109
        3.0272679847        0.7082324210
        3.0885839446        0.6995669999
        3.1498999046        0.7052706566
        3.2112158645        0.7169872230
        3.2725318245        0.7337365885
        3.3338477844        0.7566651666
        3.3951637444        0.7873509793
        3.4564797044        0.8296439243
        3.5177956643        1.0607064392
        3.5791116243        1.2059903487
        3.6404275842        1.3596483249
        3.7017435442        1.8854849807
        3.7630595042        3.1957074756
        3.8243754641        0.5432214185
        3.8856914241        0.5952745948
        3.9470073840        0.6427672850
        4.0083233440        0.6946077787
        4.0696393040        0.7582831928
        4.1309552639        0.8192383657
        4.1922712239        0.8931274467
        4.2535871838        0.9742723068
        4.3149031438        1.0700343525
        4.3762191037        1.1782344894
        4.4375350637        1.3213479229
        4.4988510237        1.4898619790
        4.5601669836        1.7393745820
        4.6214829436        2.2097885724
        4.6827989035        2.6358492795
        4.7441148635        3.5522137302
        4.8054308235        1.1312009929
        4.8667467834        1.6323804267
        4.9280627434        1.6671128630
        4.9893787033        2.5086625953
        5.0506946633        0.0000000000
        5.1120106232        0.0000000000
        5.1733265832        0.0000000000
        5.2346425432        0.0000000000
        5.2959585031        0.0000000000
        5.3572744631        0.1200105505
        5.4185904230        0.3122502512
        5.4799063830        0.3331623266
        5.5412223430        0.3624391076
        5.6025383029        0.3770848944
        5.6638542629        0.4088383546
        5.7251702228        0.4393558997
        5.7864861828        1.2256723284
        5.8478021427        2.1722855045
        5.9091181027        2.5399950302
        5.9704340627        2.4723857157
        6.0317500226        2.0319746757
        6.0930659826        1.9336390591
        6.1543819425        1.8851120270
        6.2156979025        1.8962809077
        6.2770138625        1.9359625470
        6.3383298224        1.9667030010
        6.3996457824        2.0550217004
        6.4609617423        2.1692108511
        6.5222777023        2.3550173030
        6.5835936622        2.7375483609
        6.6449096222        3.6395300938
        6.7062255822        2.1337942136
        6.7675415421        2.2814137921
        6.8288575021        2.6183638377
        6.8901734620        2.7503719868
        6.9514894220        4.3462598030
        7.0128053820        3.6440616348
        7.0741213419        1.7769133911
        7.1354373019        2.3207796437
        7.1967532618        1.6395702607
        7.2580692218        0.9951812857
        7.3193851817        0.9437016398
        7.3807011417        0.8840366620
        7.4420171017        0.8397625495
        7.5033330616        0.8028109309
        7.5646490216        0.7672857631
        7.6259649815        0.7235759170
        7.6872809415        0.0000000000
        7.7485969015        0.0000000000
        7.8099128614        0.0000000000
        7.8712288214        0.0000000000
        7.9325447813        0.0000000000
        7.9938607413        0.0000000000
        8.0551767012        0.0000000000
        8.1164926612        0.0000000000
        8.1778086212        0.0000000000
        8.2391245811        0.0000000000
        8.3004405411        0.0000000000
        8.3617565010        0.0000000000
        8.4230724610        0.0000000000
        8.4843884210        0.0000000000
        8.5457043809        0.0000000000
        8.6070203409        3.0929709896
        8.6683363008        6.8796734388
        8.7296522608        4.8429826370
        8.7909682207        4.7733952937
        8.8522841807        4.4085391735
        8.9136001407        2.6223871691
        8.9749161006        2.5055393411
        9.0362320606        2.8762654981
        9.0975480205        4.1925059337
        9.1588639805        6.8396812841
        9.2201799405        5.0465135437
        9.2814959004       12.2611973173
        9.3428118604        8.9168947435
        9.4041278203        3.3103577731
        9.4654437803        1.5873096446
        9.5267597402        0.0000000000
        9.5880757002        0.0000000000
        9.6493916602        0.0000000000
        9.7107076201        0.0000000000
        9.7720235801        0.0000000000
        9.8333395400        0.0000000000
        9.8946555000        0.0000000000
        9.9559714600        0.0000000000
       10.0172874199        0.0000000000
       10.0786033799        0.0000000000
       10.1399193398        0.0000000000
       10.2012352998        0.0000000000
       10.2625512597        0.0000000000
       10.3238672197        0.0000000000
       10.3851831797        0.0000000000
       10.4464991396        0.0000000000
       10.5078150996        0.0000000000
